style,quality,session_file,relative_path,stroke_index,start_time,peak_time,end_time
Freestyle,,session_1030406b_20260213_0019.csv,Freestyle\session_1030406b_20260213_0019.csv,406,3.66,4.06,4.46
Freestyle,,session_1030406b_20260213_0019.csv,Freestyle\session_1030406b_20260213_0019.csv,603,5.63,6.03,6.43
Freestyle,,session_1030406b_20260213_0019.csv,Freestyle\session_1030406b_20260213_0019.csv,743,7.03,7.43,7.83
Freestyle,,session_1030406b_20260213_0019.csv,Freestyle\session_1030406b_20260213_0019.csv,791,7.51,7.91,8.31
Freestyle,,session_1030406b_20260213_0019.csv,Freestyle\session_1030406b_20260213_0019.csv,964,9.24,9.64,10.04
Freestyle,,session_1030406b_20260213_0019.csv,Freestyle\session_1030406b_20260213_0019.csv,1015,9.75,10.15,10.55
Freestyle,,session_1030406b_20260213_0019.csv,Freestyle\session_1030406b_20260213_0019.csv,1145,11.05,11.45,11.85
Freestyle,,session_1030406b_20260213_0019.csv,Freestyle\session_1030406b_20260213_0019.csv,1220,11.8,12.2,12.6
Freestyle,,session_1030406b_20260213_0019.csv,Freestyle\session_1030406b_20260213_0019.csv,1414,13.74,14.14,14.54
Freestyle,,session_12113382_20260213_0021.csv,Freestyle\session_12113382_20260213_0021.csv,68,0.28,0.68,1.08
Freestyle,,session_12113382_20260213_0021.csv,Freestyle\session_12113382_20260213_0021.csv,372,3.32,3.72,4.12
Freestyle,,session_12113382_20260213_0021.csv,Freestyle\session_12113382_20260213_0021.csv,613,5.73,6.13,6.53
Freestyle,,session_12113382_20260213_0021.csv,Freestyle\session_12113382_20260213_0021.csv,661,6.21,6.61,7.01
Freestyle,,session_12113382_20260213_0021.csv,Freestyle\session_12113382_20260213_0021.csv,854,8.14,8.54,8.94
Freestyle,,session_12113382_20260213_0021.csv,Freestyle\session_12113382_20260213_0021.csv,1033,9.93,10.33,10.73
Freestyle,,session_12113382_20260213_0021.csv,Freestyle\session_12113382_20260213_0021.csv,1157,11.17,11.57,11.97
Freestyle,,session_12113382_20260213_0021.csv,Freestyle\session_12113382_20260213_0021.csv,1205,11.65,12.05,12.45
Freestyle,,session_12113382_20260213_0021.csv,Freestyle\session_12113382_20260213_0021.csv,1388,13.48,13.88,14.28
Freestyle,,session_12113382_20260213_0021.csv,Freestyle\session_12113382_20260213_0021.csv,1514,14.74,15.14,15.54
Freestyle,,session_12113382_20260213_0021.csv,Freestyle\session_12113382_20260213_0021.csv,1573,15.33,15.73,16.13
Freestyle,,session_12113382_20260213_0021.csv,Freestyle\session_12113382_20260213_0021.csv,1738,16.98,17.38,17.78
Freestyle,,session_12113382_20260213_0021.csv,Freestyle\session_12113382_20260213_0021.csv,1917,18.77,19.17,19.57
Freestyle,,session_c100f496_20260215_1653.csv,Freestyle\session_c100f496_20260215_1653.csv,39,0.0,0.39,0.79
Freestyle,,session_c100f496_20260215_1653.csv,Freestyle\session_c100f496_20260215_1653.csv,83,0.43,0.83,1.23
Freestyle,,session_c100f496_20260215_1653.csv,Freestyle\session_c100f496_20260215_1653.csv,212,1.72,2.12,2.52
Freestyle,,session_c100f496_20260215_1653.csv,Freestyle\session_c100f496_20260215_1653.csv,262,2.22,2.62,3.02
Freestyle,,session_c100f496_20260215_1653.csv,Freestyle\session_c100f496_20260215_1653.csv,395,3.55,3.95,4.35
Freestyle,,session_c100f496_20260215_1653.csv,Freestyle\session_c100f496_20260215_1653.csv,436,3.96,4.36,4.76
Freestyle,,session_c100f496_20260215_1653.csv,Freestyle\session_c100f496_20260215_1653.csv,580,5.4,5.8,6.2
Freestyle,,session_c100f496_20260215_1653.csv,Freestyle\session_c100f496_20260215_1653.csv,756,7.16,7.56,7.96
Freestyle,,session_c100f496_20260215_1653.csv,Freestyle\session_c100f496_20260215_1653.csv,804,7.64,8.04,8.44
Freestyle,,session_c100f496_20260215_1653.csv,Freestyle\session_c100f496_20260215_1653.csv,909,8.69,9.09,9.49
Freestyle,,session_c100f496_20260215_1653.csv,Freestyle\session_c100f496_20260215_1653.csv,966,9.26,9.66,10.06
Freestyle,,session_c100f496_20260215_1653.csv,Freestyle\session_c100f496_20260215_1653.csv,1108,10.68,11.08,11.48
Freestyle,,session_c100f496_20260215_1653.csv,Freestyle\session_c100f496_20260215_1653.csv,1156,11.16,11.56,11.96
Freestyle,,session_c100f496_20260215_1653.csv,Freestyle\session_c100f496_20260215_1653.csv,1271,12.31,12.71,13.11
Freestyle,,session_c100f496_20260215_1653.csv,Freestyle\session_c100f496_20260215_1653.csv,1319,12.79,13.19,13.59
Freestyle,,session_c370715c_20260215_1753.csv,Freestyle\session_c370715c_20260215_1753.csv,101,0.61,1.01,1.41
Freestyle,,session_c370715c_20260215_1753.csv,Freestyle\session_c370715c_20260215_1753.csv,148,1.08,1.48,1.88
Freestyle,,session_c370715c_20260215_1753.csv,Freestyle\session_c370715c_20260215_1753.csv,278,2.38,2.78,3.18
Freestyle,,session_c370715c_20260215_1753.csv,Freestyle\session_c370715c_20260215_1753.csv,490,4.5,4.9,5.3
Freestyle,,session_c370715c_20260215_1753.csv,Freestyle\session_c370715c_20260215_1753.csv,676,6.36,6.76,7.16
Freestyle,,session_c370715c_20260215_1753.csv,Freestyle\session_c370715c_20260215_1753.csv,805,7.65,8.05,8.45
Freestyle,,session_c370715c_20260215_1753.csv,Freestyle\session_c370715c_20260215_1753.csv,852,8.12,8.52,8.92
Freestyle,,session_c370715c_20260215_1753.csv,Freestyle\session_c370715c_20260215_1753.csv,967,9.27,9.67,10.07
Freestyle,,session_c370715c_20260215_1753.csv,Freestyle\session_c370715c_20260215_1753.csv,1014,9.74,10.14,10.54
Freestyle,,session_c370715c_20260215_1753.csv,Freestyle\session_c370715c_20260215_1753.csv,1156,11.16,11.56,11.96
Freestyle,,session_c370715c_20260215_1753.csv,Freestyle\session_c370715c_20260215_1753.csv,1316,12.76,13.16,13.56
Freestyle,,session_c370715c_20260215_1753.csv,Freestyle\session_c370715c_20260215_1753.csv,1364,13.24,13.64,14.04
Freestyle,,session_c370715c_20260215_1753.csv,Freestyle\session_c370715c_20260215_1753.csv,1480,14.4,14.8,15.2
Freestyle,,session_c370715c_20260215_1753.csv,Freestyle\session_c370715c_20260215_1753.csv,1540,15.0,15.4,15.8
Freestyle,,session_d71cfbb7_20260213_0018.csv,Freestyle\session_d71cfbb7_20260213_0018.csv,56,0.16,0.56,0.96
Freestyle,,session_d71cfbb7_20260213_0018.csv,Freestyle\session_d71cfbb7_20260213_0018.csv,200,1.6,2.0,2.4
Freestyle,,session_d71cfbb7_20260213_0018.csv,Freestyle\session_d71cfbb7_20260213_0018.csv,244,2.04,2.44,2.84
Freestyle,,session_d71cfbb7_20260213_0018.csv,Freestyle\session_d71cfbb7_20260213_0018.csv,341,3.01,3.41,3.81
Freestyle,,session_d71cfbb7_20260213_0018.csv,Freestyle\session_d71cfbb7_20260213_0018.csv,391,3.51,3.91,4.31
Freestyle,,session_d71cfbb7_20260213_0018.csv,Freestyle\session_d71cfbb7_20260213_0018.csv,515,4.75,5.15,5.55
Freestyle,,session_d71cfbb7_20260213_0018.csv,Freestyle\session_d71cfbb7_20260213_0018.csv,563,5.23,5.63,6.03
Freestyle,,session_d71cfbb7_20260213_0018.csv,Freestyle\session_d71cfbb7_20260213_0018.csv,664,6.24,6.64,7.04
Freestyle,,session_d71cfbb7_20260213_0018.csv,Freestyle\session_d71cfbb7_20260213_0018.csv,708,6.68,7.08,7.48
Freestyle,,session_d71cfbb7_20260213_0018.csv,Freestyle\session_d71cfbb7_20260213_0018.csv,836,7.96,8.36,8.76
Freestyle,,session_d71cfbb7_20260213_0018.csv,Freestyle\session_d71cfbb7_20260213_0018.csv,998,9.58,9.98,10.38
Freestyle,,session_d71cfbb7_20260213_0018.csv,Freestyle\session_d71cfbb7_20260213_0018.csv,1044,10.04,10.44,10.84
Freestyle,,session_d71cfbb7_20260213_0018.csv,Freestyle\session_d71cfbb7_20260213_0018.csv,1157,11.17,11.57,11.97
Freestyle,,session_d71cfbb7_20260213_0018.csv,Freestyle\session_d71cfbb7_20260213_0018.csv,1207,11.67,12.07,12.47
Freestyle,,session_d71cfbb7_20260213_0018.csv,Freestyle\session_d71cfbb7_20260213_0018.csv,1332,12.92,13.32,13.72
Freestyle,,session_d71cfbb7_20260213_0018.csv,Freestyle\session_d71cfbb7_20260213_0018.csv,1383,13.43,13.83,14.23
Freestyle,,session_f2b539ef_20260213_0018.csv,Freestyle\session_f2b539ef_20260213_0018.csv,68,0.28,0.68,1.08
Freestyle,,session_f2b539ef_20260213_0018.csv,Freestyle\session_f2b539ef_20260213_0018.csv,187,1.47,1.87,2.27
Freestyle,,session_f2b539ef_20260213_0018.csv,Freestyle\session_f2b539ef_20260213_0018.csv,249,2.09,2.49,2.89
Freestyle,,session_f2b539ef_20260213_0018.csv,Freestyle\session_f2b539ef_20260213_0018.csv,388,3.48,3.88,4.28
Freestyle,,session_f2b539ef_20260213_0018.csv,Freestyle\session_f2b539ef_20260213_0018.csv,552,5.12,5.52,5.92
Freestyle,,session_f2b539ef_20260213_0018.csv,Freestyle\session_f2b539ef_20260213_0018.csv,599,5.59,5.99,6.39
Freestyle,,session_f2b539ef_20260213_0018.csv,Freestyle\session_f2b539ef_20260213_0018.csv,725,6.85,7.25,7.65
Freestyle,,session_f2b539ef_20260213_0018.csv,Freestyle\session_f2b539ef_20260213_0018.csv,788,7.48,7.88,8.28
Freestyle,,session_f2b539ef_20260213_0018.csv,Freestyle\session_f2b539ef_20260213_0018.csv,917,8.77,9.17,9.57
Freestyle,,session_f2b539ef_20260213_0018.csv,Freestyle\session_f2b539ef_20260213_0018.csv,1078,10.38,10.78,11.18
Freestyle,,session_f2b539ef_20260213_0018.csv,Freestyle\session_f2b539ef_20260213_0018.csv,1126,10.86,11.26,11.66
Freestyle,,session_f2b539ef_20260213_0018.csv,Freestyle\session_f2b539ef_20260213_0018.csv,1316,12.76,13.16,13.56
Freestyle,,session_f2b539ef_20260213_0018.csv,Freestyle\session_f2b539ef_20260213_0018.csv,1429,13.89,14.29,14.69
Freestyle,,session_f2b539ef_20260213_0018.csv,Freestyle\session_f2b539ef_20260213_0018.csv,1492,14.52,14.92,15.32
Freestyle,,session_f2b539ef_20260213_0018.csv,Freestyle\session_f2b539ef_20260213_0018.csv,1604,15.64,16.04,16.44
Freestyle,,session_f2b539ef_20260213_0018.csv,Freestyle\session_f2b539ef_20260213_0018.csv,1653,16.13,16.53,16.93
Freestyle,,session_f93b493f_20260213_0020.csv,Freestyle\session_f93b493f_20260213_0020.csv,56,0.16,0.56,0.96
Freestyle,,session_f93b493f_20260213_0020.csv,Freestyle\session_f93b493f_20260213_0020.csv,100,0.6,1.0,1.4
Freestyle,,session_f93b493f_20260213_0020.csv,Freestyle\session_f93b493f_20260213_0020.csv,211,1.71,2.11,2.51
Freestyle,,session_f93b493f_20260213_0020.csv,Freestyle\session_f93b493f_20260213_0020.csv,261,2.21,2.61,3.01
Freestyle,,session_f93b493f_20260213_0020.csv,Freestyle\session_f93b493f_20260213_0020.csv,371,3.31,3.71,4.11
Freestyle,,session_f93b493f_20260213_0020.csv,Freestyle\session_f93b493f_20260213_0020.csv,421,3.81,4.21,4.61
Freestyle,,session_f93b493f_20260213_0020.csv,Freestyle\session_f93b493f_20260213_0020.csv,548,5.08,5.48,5.88
Freestyle,,session_f93b493f_20260213_0020.csv,Freestyle\session_f93b493f_20260213_0020.csv,596,5.56,5.96,6.36
Freestyle,,session_f93b493f_20260213_0020.csv,Freestyle\session_f93b493f_20260213_0020.csv,711,6.71,7.11,7.51
Freestyle,,session_f93b493f_20260213_0020.csv,Freestyle\session_f93b493f_20260213_0020.csv,787,7.47,7.87,8.27
Freestyle,,session_f93b493f_20260213_0020.csv,Freestyle\session_f93b493f_20260213_0020.csv,902,8.62,9.02,9.42
Freestyle,,session_f93b493f_20260213_0020.csv,Freestyle\session_f93b493f_20260213_0020.csv,963,9.23,9.63,10.03
Freestyle,,session_f93b493f_20260213_0020.csv,Freestyle\session_f93b493f_20260213_0020.csv,1091,10.51,10.91,11.31
Freestyle,,session_f93b493f_20260213_0020.csv,Freestyle\session_f93b493f_20260213_0020.csv,1145,11.05,11.45,11.85
Freestyle,,session_f93b493f_20260213_0020.csv,Freestyle\session_f93b493f_20260213_0020.csv,1270,12.3,12.7,13.1
Freestyle,,session_f93b493f_20260213_0020.csv,Freestyle\session_f93b493f_20260213_0020.csv,1331,12.91,13.31,13.71
Freestyle,,session_fd6efa3d_20260213_0023.csv,Freestyle\session_fd6efa3d_20260213_0023.csv,41,0.01,0.41,0.81
Freestyle,,session_fd6efa3d_20260213_0023.csv,Freestyle\session_fd6efa3d_20260213_0023.csv,85,0.45,0.85,1.25
Freestyle,,session_fd6efa3d_20260213_0023.csv,Freestyle\session_fd6efa3d_20260213_0023.csv,196,1.56,1.96,2.36
Freestyle,,session_fd6efa3d_20260213_0023.csv,Freestyle\session_fd6efa3d_20260213_0023.csv,246,2.06,2.46,2.86
Freestyle,,session_fd6efa3d_20260213_0023.csv,Freestyle\session_fd6efa3d_20260213_0023.csv,412,3.72,4.12,4.52
Freestyle,,session_fd6efa3d_20260213_0023.csv,Freestyle\session_fd6efa3d_20260213_0023.csv,532,4.92,5.32,5.72
Freestyle,,session_fd6efa3d_20260213_0023.csv,Freestyle\session_fd6efa3d_20260213_0023.csv,584,5.44,5.84,6.24
Freestyle,,session_fd6efa3d_20260213_0023.csv,Freestyle\session_fd6efa3d_20260213_0023.csv,757,7.17,7.57,7.97
Freestyle,,session_fd6efa3d_20260213_0023.csv,Freestyle\session_fd6efa3d_20260213_0023.csv,919,8.79,9.19,9.59
Freestyle,,session_fd6efa3d_20260213_0023.csv,Freestyle\session_fd6efa3d_20260213_0023.csv,1044,10.04,10.44,10.84
Freestyle,,session_fd6efa3d_20260213_0023.csv,Freestyle\session_fd6efa3d_20260213_0023.csv,1093,10.53,10.93,11.33
Freestyle,,session_fd6efa3d_20260213_0023.csv,Freestyle\session_fd6efa3d_20260213_0023.csv,1260,12.2,12.6,13.0
Freestyle,,session_fd6efa3d_20260213_0023.csv,Freestyle\session_fd6efa3d_20260213_0023.csv,1385,13.45,13.85,14.25
Freestyle,,session_fd6efa3d_20260213_0023.csv,Freestyle\session_fd6efa3d_20260213_0023.csv,1429,13.89,14.29,14.69
Freestyle,,session_fd6efa3d_20260213_0023.csv,Freestyle\session_fd6efa3d_20260213_0023.csv,1544,15.04,15.44,15.84
Freestyle,,session_fd6efa3d_20260213_0023.csv,Freestyle\session_fd6efa3d_20260213_0023.csv,1595,15.55,15.95,16.35
Freestyle,,sobadfree.csv,Freestyle\sobadfree.csv,150,1.1,1.5,1.9
Freestyle,,sobadfree.csv,Freestyle\sobadfree.csv,201,1.61,2.01,2.41
Freestyle,,sobadfree.csv,Freestyle\sobadfree.csv,439,3.99,4.39,4.79
Freestyle,,sobadfree.csv,Freestyle\sobadfree.csv,485,4.45,4.85,5.25
Freestyle,,sobadfree.csv,Freestyle\sobadfree.csv,598,5.58,5.98,6.38
Freestyle,,sobadfree.csv,Freestyle\sobadfree.csv,643,6.03,6.43,6.83
Freestyle,,sobadfree.csv,Freestyle\sobadfree.csv,749,7.09,7.49,7.89
Freestyle,,sobadfree.csv,Freestyle\sobadfree.csv,794,7.54,7.94,8.34
Freestyle,,sobadfree.csv,Freestyle\sobadfree.csv,887,8.47,8.87,9.27
Freestyle,,sobadfree.csv,Freestyle\sobadfree.csv,963,9.23,9.63,10.03
Freestyle,,sobadfree.csv,Freestyle\sobadfree.csv,1062,10.22,10.62,11.02
Freestyle,,sobadfree.csv,Freestyle\sobadfree.csv,1122,10.82,11.22,11.62
Freestyle,,sobadfree.csv,Freestyle\sobadfree.csv,1272,12.32,12.72,13.12
Freestyle,,sobadfree.csv,Freestyle\sobadfree.csv,1383,13.43,13.83,14.23
Freestyle,,sobadfree.csv,Freestyle\sobadfree.csv,1577,15.37,15.77,16.17
Freestyle,,sobadfree.csv,Freestyle\sobadfree.csv,1661,16.21,16.61,17.01
Freestyle,,sobadfree.csv,Freestyle\sobadfree.csv,1719,16.79,17.19,17.59
Freestyle,,sobadfree.csv,Freestyle\sobadfree.csv,1800,17.6,18.0,18.4
Freestyle,,sobadfree.csv,Freestyle\sobadfree.csv,1850,18.1,18.5,18.9
